Date,Open,High,Low,Close,Volume,HL,OC
2019-08-23,141.3300,144.3300,140.8500,144.1700,53294660,0.024623222245807812,0.020094813556923333
2019-08-16,141.6700,144.0200,139.3500,142.7800,98862917,0.032963930260464576,0.007835109762123342
2019-08-09,137.9300,142.4700,137.0500,141.2600,76256584,0.039295294714710265,0.024142681070107908
2019-08-02,134.0600,136.6000,132.3050,135.8900,78891393,0.03203789348053101,0.013650604207071341
2019-07-26,134.5600,134.9500,133.0900,133.6400,42225613,0.01382282996432807,0.7363258026159333
2019-07-19,133.1800,136.6300,132.1300,134.4700,59826526,0.033788857185763625,0.009686139059918846
2019-07-12,132.1800,133.8700,131.1575,133.5300,42427500,0.020521258889393292,0.010213345438038994
2019-07-05,131.5600,134.1000,130.5500,132.1400,44540082,0.026983885679537724,0.0044086348434173315
2019-06-28,132.7700,135.5500,132.2600,133.2000,71130174,0.024779694208029075,0.003238683437523374
2019-06-21,126.7000,132.1700,126.1700,131.9800,60438016,0.04735595895816879,0.04167324388318853
2019-06-14,125.4600,127.6300,124.8840,126.5600,30525241,0.021887454168659295,0.00876773473617096
2019-06-07,124.0900,127.2500,123.9000,126.5900,43506209,0.026996534773148475,0.020146667741155613
2019-05-31,120.8000,123.4000,120.4600,123.3300,31560731,0.02433774834437096,0.020943708609271534
2019-05-24,120.5100,121.5200,119.8300,121.3000,20312684,0.014023732470334392,0.006555472574889984
